Gene,hCS_d227_2242-1,hCS_d243_1208-2,hCS_d257_8119-1,t.hCS_d224_2242-1,t.hCS_d227_2242-1,t.hCS_d276_8119-1
AC012629.2,0.884248092,1.733162777,0.706955595,1.06651316,1.254723337,0.748993386
CTNND2,153.5038766,124.6079462,180.9460418,275.2682979,273.6437042,251.8591281
LINC01194,0.83507884,0.691787469,0.914961755,0.212189022,0.179982042,0.422213723
LINC02220,2.581587612,3.893057582,4.935597398,3.15353303,2.627948323,1.743027817
AC016553.1,0.722637108,0.232859005,0.766031617,0.634466407,0.286391537,0.350683689
DNAH5,1.065064568,1.186358326,1.844220794,0.561319309,0.744718284,0.428483318
AC016576.1,1.78951742,0.733458245,2.403994964,0.471578942,0.430769903,0.200501666
TRIO,24.13757393,26.22644294,29.0420152,39.0130528,37.74677705,36.30377557
AC016549.1,0.518635374,0.567203622,0.608151191,0.62063257,0.92757731,0.644313762
OTULINL,0.318553116,0.403534071,0.156841427,2.452499054,2.053551237,1.934166663
AC010491.1,1.148513741,0.446902802,1.129850735,1.293771595,0.940734093,1.256326092
OTULIN,2.527485823,3.949903788,2.24889439,3.380329448,2.800057471,3.329933869
ANKH,5.21604744,5.144689083,3.820957166,12.2849922,12.35208164,10.57514679
AC010491.2,0.643567503,0.24734779,0.226393935,1.160224246,1.199151403,1.192617462
AC016575.1,4.204702792,2.156688897,3.68785475,5.696172227,6.888045178,6.406311663
LINC02149,0.651733198,1.495199925,1.379046375,1.017268719,1.940844687,1.562510505
AC114964.2,0.992668773,0.839309399,1.66286023,1.564614172,3.019102481,2.135964724
FBXL7,147.8377802,110.9576504,175.4715633,85.61647914,90.60553348,68.80485987
AC010638.1,29.03285483,8.599176746,33.39825008,8.9958153,8.386736822,9.099102424
11-Mar,1.872908295,1.997848381,1.095380319,22.11421338,30.76148619,18.45362215
AC016650.1,6.506285654,2.367399881,2.312440912,49.10692325,42.88511008,55.96891863
AC092335.1,0.146687288,0.055002514,0.129003998,1.087556769,1.173418358,1.032655396
LINC02150,1.744001147,6.056970261,2.262924845,1.20488762,1.269038724,1.494728571
ZNF622,6.480106446,5.375537164,4.840181631,4.98801358,7.672546839,4.760395831
RETREG1,26.17240963,13.45188952,39.44989536,38.16962374,46.65068509,39.7538551
AC024588.1,14.09083795,4.999387214,14.45871209,11.66875374,5.987730356,10.39359039
AC022113.1,0.215238592,0.242120442,0.811248761,0.705513426,0.545933867,0.579358678
MYO10,11.14080615,7.434400942,11.00138881,13.84717211,7.675499902,8.942024411
BASP1,198.0455015,160.8155103,89.08322892,330.5037809,334.8246181,237.2093541
BASP1-AS1,6.060112078,4.16860547,3.060639514,24.2996454,22.45687902,18.71735701
AC026790.1,2.043865622,1.387406442,0.708364809,8.03050853,7.83800866,7.223431558
AC026785.3,0.312889611,0.29330618,0.589651017,0.226747397,0.130816012,0.208237837
LINC02217,0.055195162,0.038805416,0.078012857,4.821836361,3.637921063,1.721401177
LINC02218,0.555701784,0.427899389,0.822830439,1.130687187,1.142305631,0.780766881
LINC02223,0.822947114,2.508948454,0.64026808,6.970533585,9.214022847,9.71562142
LINC02100,5.220711521,6.923152593,3.839456319,16.99330299,21.86276336,33.22005957
AC106744.1,0.918351324,1.592614465,1.788352823,0,0,0.713056834
CDH18,5.402199896,12.76534141,8.348819319,41.65727171,33.0428537,69.75927921
CDH18-AS1,0.854430836,1.026220918,1.140560959,5.730539097,2.539674728,10.3522031
LINC02241,0.540589787,0.793712404,0.912383161,0.386312879,0.419353456,0.512456921
AC140168.1,2.15132301,5.699296009,0.861770974,0.510989148,1.155810605,0.387339515
AC093274.1,0.166680765,0.104165595,0.063457681,0.086722158,0.049274031,0.073207168
AC091946.2,2.499430409,3.31924107,2.093449264,1.544255865,1.320747224,2.264139226
AC091946.1,10.91997332,11.3368445,7.731111819,23.29061807,32.47922047,22.94168303
CDH12,6.232761042,12.30880335,7.298194868,33.78605985,70.35285106,30.47491325
AC091938.1,0.381328663,0.777635987,0.445464514,5.936369297,7.446578732,4.702712137
C5orf17,14.70982195,20.53337558,22.18460052,8.225571286,21.77097561,69.51729088
AC114930.1,5.506803534,4.48066808,8.459755591,2.92895609,5.061853985,20.24525503
CDH10,28.25209992,26.6934039,25.21662596,83.94343045,92.51401273,71.74988276
AC091885.2,69.66394712,27.5363899,58.99332137,147.151669,95.57676375,122.1871259
AC106821.2,0.310336919,0.436369887,0.43488131,0.363295948,0.512341244,0.148284367
LINC02228,1.317903524,0.324804557,0.388675056,3.867874577,3.977736194,0.903185913
LINC02211,0.855222977,0.323761633,0.406367927,2.806690034,3.208873223,0.215671315
AC099499.1,8.255287174,1.018236508,1.842319766,28.94977231,29.35248731,2.53020167
AC113347.4,1.946636676,0.539145082,0.778167181,0.379805073,0.431597352,0.274813145
CDH9,10.21714976,0.986135186,1.068189207,11.58957128,15.30939224,7.071570773
PURPL,5.235733483,6.981780409,3.350130642,0.354582511,0.749267793,0.324776199
AC008825.1,0.85881535,1.367504279,3.709909446,0.257081497,0.436121082,0.414104435
LINC02109,0.398478178,0.493069961,0.574056159,0.082929515,0.031098617,0.143011399
AC099517.1,1.282618631,0.699035398,0.637075142,14.5144772,8.540508729,7.627462278
AC026433.1,0.098155769,0,0,1.838496989,1.053307222,2.388018677
AC113386.1,72.30389679,20.95242099,49.56694439,208.7042923,85.74457372,121.5453098
CDH6,2.942148774,2.719189833,2.022608392,10.57408035,6.91174908,5.985941065
DROSHA,7.704944004,8.164790952,7.267454192,7.855458885,8.626122146,7.504877354
C5orf22,3.837539,2.836768598,3.691749304,5.042914614,4.692085735,4.669094775
PDZD2,6.064164147,7.267242594,7.640269699,15.97909566,11.04627097,15.07047993
AC022447.5,0,0.2898857,0,1.206709068,0,0.560258941
AC022447.1,0.457196457,0,0,0.611676665,0.446014936,0.540939667
AC025178.1,13.26323945,15.87350136,10.22627374,14.03775944,11.69815126,15.19819938
GOLPH3,25.3651851,29.97325101,17.78759062,24.35879999,22.76093644,24.4176457
AC025181.2,4.118840042,3.152597348,2.800999877,2.742630036,3.612609758,2.425460154
MTMR12,10.29940239,9.639342481,7.900326152,13.48088264,11.85146168,13.29283571
ZFR,23.86940352,17.15604451,25.0119419,21.42292653,22.74421159,21.31946208
SUB1,15.39482296,15.03219721,14.06944307,8.01486109,11.53095283,8.021389183
NPR3,1.466840541,0.976472383,0.377731861,1.381784064,1.582062286,1.458840398
AC010343.3,1.884188959,2.124757788,2.472681561,1.339450779,1.01004939,0.81115976
AC034223.1,2.455855719,0.57945179,2.51871721,3.220463031,1.401620729,2.680842122
LINC02160,0.255449449,0.22857654,0.525167014,0.144990024,0.158583088,0.144250578
AC034231.1,4.90984479,3.703195344,4.183243764,1.981969083,2.752739165,2.22016951
TARS,7.345846953,7.303416212,5.899633286,4.756772016,5.558193429,5.119344029
ADAMTS12,4.530851907,6.424144768,9.049904341,1.383877327,2.927200637,2.054613321
SLC45A2,0.620592363,5.182864896,0.921445691,0.865925142,0.990678626,0.574339293
AMACR,1.037905623,2.373749416,1.060464648,1.932327852,1.732266328,1.424054086
C1QTNF3,2.423769519,4.567969569,3.151589518,3.723655822,3.877436336,3.237469452
AC139792.1,0.749442812,0.834261473,0.765023046,0.767668396,0.456946192,0.630399551
AC138409.3,2.402605627,1.453711494,3.471306649,1.713135511,1.672653595,2.080327254
AC025754.2,0,0,0,0.273744187,0.615925388,0.435756954
RAI14,8.870612378,5.429936569,5.650169444,26.54046843,27.88750266,26.97520058
AC026801.2,0.17428137,0.199678456,0.36493235,0.136015003,0.283365035,0.501190107
TTC23L,8.013098427,8.824141916,9.901836656,5.680254486,5.734361162,5.784045647
RAD1,2.233750555,2.240812177,2.288975725,1.83762006,1.952037685,1.946423973
BRIX1,3.371577729,3.269122893,2.667647729,2.716658231,3.151027209,2.757758661
DNAJC21,2.121645269,2.369381798,2.613744577,4.217470921,3.270153882,3.85450647
AGXT2,0.13803155,0.179711529,0.192685266,0.08378567,0.082289627,0.063511135
PRLR,0.936709878,1.863194309,0.506451428,2.196756055,5.469167402,1.411201208
SPEF2,3.26902346,2.409643448,5.805552138,2.164390467,2.692670098,2.480412819
AC137810.1,96.64117104,41.14014904,182.6876122,27.15542332,27.86720201,32.47841832
IL7R,0.030204911,0,0.037948115,0.086434045,0.117864792,0.119869355
CAPSL,8.943069246,4.179227811,18.13711648,0.352080089,0.31065939,0.329679517
LMBRD2,3.501544292,4.472889143,3.163766558,4.165631364,6.191112091,4.308734712
SKP2,4.26505619,3.924071734,3.651669514,4.018967036,4.80026917,3.466976362
NADK2,13.20393265,10.55912274,14.86542043,7.86182387,9.833190484,7.025635951
NADK2-AS1,0.88391315,0.315653317,0.951865212,0.229945117,0.492740311,0.653635431
RANBP3L,31.08959212,19.05746345,38.05196526,21.61900208,20.35136162,14.26452916
SLC1A3,47.0958117,29.84624297,59.55804681,53.33573182,48.1430485,50.25428804
AC008957.2,485.2721457,59.61543336,550.2550112,300.839884,239.8002845,389.40826
AC008957.1,13.36462688,2.900641824,17.77726718,7.347861402,6.894319275,9.344739692
AC026741.1,0.568991925,2.933586263,0.544652424,0.539216086,0.740101673,0.645161838
NIPBL-DT,2.170612491,2.976393797,1.399196594,1.61221479,2.539327497,1.672944987
NIPBL,14.3188423,17.25995063,15.09724072,13.09248975,15.60049121,12.90667614
CPLANE1,7.367304637,6.743010092,8.180032751,14.21963147,13.63055165,14.32836534
AC025449.2,0.208935479,0.438349814,0.137498586,0.100942045,0.155295699,0.144203221
NUP155,4.229149242,3.626325129,4.04942877,3.11462178,3.008739699,3.371097259
WDR70,22.41813442,23.3232729,23.69414698,28.26907408,28.06200631,25.86617249
GDNF-AS1,0.433656483,0.653045684,0.857662894,0.633210334,0.854289423,1.120931663
GDNF,0.189901084,0.294646139,0.263264363,0.260636643,0.210809381,0.433873821
LINC02117,1.234672336,1.26261327,1.903730425,2.627944192,2.135208012,4.299468615
AC008869.1,0,0.1928199,0,0.321061055,0,0.496881233
AC034226.1,0.435604016,0.291671443,0.390909738,0.534222741,1.153437277,0.966360391
LINC02119,0.18623908,0.457526741,0.459896733,0.115275365,0.144094433,0.172862263
EGFLAM,0.548961102,1.134881651,0.855955132,1.453593585,0.980220899,1.060532209
EGFLAM-AS4,0,0.179916394,0.14467869,0.149787826,0.149788061,0.158958838
LIFR,14.01998228,8.978946698,20.02525877,10.54873527,10.34353457,6.703754654
LIFR-AS1,2.460677375,1.392016554,2.520074139,2.284450717,2.218469074,2.088682128
OSMR-AS1,3.339596675,3.632868567,7.146816932,2.538256952,4.285138802,3.438036364
AC091435.2,0.804573284,0.754215891,2.628158817,0.627915869,0.994201688,1.332722154
OSMR,1.558790644,2.078982332,3.821259844,1.549512675,2.29130426,3.590530399
RICTOR,6.799733654,10.34592214,7.817386383,9.455358729,10.88905138,10.83277628
FYB1,0.191699226,0.272760406,0.313955317,0.07480424,0.096844927,0.0885985
C9,0.110824977,1.293884775,0.202524513,0.424594707,0.265372109,0.281619521
DAB2,0.337732417,1.822256744,0.45391525,1.183034615,0.681931647,0.845651956
LINC00603,1.716021866,2.853020369,3.294918043,0.328493024,0.252687339,0.167598829
AC114977.1,0.551010795,0.911512254,0.732987115,0.252957195,0.537534884,0.23488931
TTC33,4.233043373,6.388175451,3.529784471,3.881009052,4.939584571,4.308014982
PTGER4,0.239434713,1.034067442,0.171894395,0.206883868,0.884263085,0.672816607
PRKAA1,4.086614419,6.233227174,4.484484591,3.783951335,4.608319406,3.943922457
RPL37,48.40225482,57.32287801,20.49588378,11.40213995,15.96257976,7.398762853
CARD6,0.170136666,0.179423991,0.204845847,0,0.041493921,0.051373451
C7,0.108849783,0.225331686,0.319092798,0.03893542,0.137159081,0.107993642
C6,0.383696059,0.425622431,0.787362657,0.434201372,0.823486655,0.489916238
PLCXD3,1.630302209,1.873592043,4.74147782,15.02342646,31.00574617,17.04844846
OXCT1,13.36402766,14.26676006,12.61105325,20.17876562,26.27627841,18.20486273
AC034222.2,1.414546807,1.044736581,1.130928965,1.003599621,0.669067465,0.887538917
OXCT1-AS1,0.902196294,0.230653304,0.635435505,0.266706109,0.453401098,0.311339204
C5orf51,2.977849265,3.963070699,4.860878833,2.158617956,2.629361958,2.402171741
FBXO4,3.539339411,4.222674771,5.785723521,6.050200646,5.444012057,6.152066993
GHR,12.76690742,11.51807507,22.05675003,8.309341674,7.940012258,8.00167174
CCDC152,1.839331768,1.374488107,1.515136153,2.376660665,1.845131194,2.559900573
SELENOP,3.12860364,4.595389082,3.127903133,1.526041747,1.896808393,1.454107176
AC008945.1,0.50174824,0.423309912,0.441262019,0,0.342633991,0.311667226
AC008945.2,2.598948312,2.360149039,3.8628527,3.006239374,2.139232435,2.138078532
AC008875.3,0.882357711,0.706243369,0.665133138,1.499075892,1.218332145,0.168642333
AC008875.2,0.634099724,0.368945436,0.54941715,1.757650985,0.917222223,0.294277424
AC008875.1,2.578404397,4.799020227,2.065700091,1.283188533,0.947811201,0.580292861
AC025171.1,10.19325235,5.983574368,10.95163872,8.059394609,6.549297099,5.967777912
AC025171.3,2.999878792,4.218179315,3.212143574,2.248089491,1.296976745,0.829359692
ANXA2R,1.447962147,0.785825945,1.308515464,0.565019015,0.681493305,0.368183579
AC025171.2,3.748688261,1.720642695,4.967464933,2.518787132,1.839323392,2.238985412
AC025171.4,7.496799207,3.337423328,5.963931035,2.733363157,2.456642236,5.004337744
ZNF131,16.14566447,10.38475692,18.00004389,18.48294004,16.52149698,16.66724298
NIM1K,17.8282976,9.796678811,21.9042097,22.59930344,23.08622466,21.67346001
HMGCS1,11.87620746,13.34917742,13.2890553,13.40858261,8.650280327,6.637550927
AC114947.2,0.497608867,0.477841225,0.640421929,0.31257486,0.378879214,0.389511222
CCL28,0.542606784,0.307699189,0.799533114,0.846936921,0.660036755,0.208053718
TMEM267,14.06839784,7.115693372,13.20193043,12.72447582,10.88771972,12.5478133
AC114956.3,4.022866421,2.029199898,3.465703934,3.431111712,3.270400291,3.163231898
C5orf34,3.881454949,2.580040589,3.837859739,3.745213878,3.570154346,3.538242096
AC114956.2,2.331199516,1.241643294,0.931896012,2.604972652,1.240465117,1.700366297
AC114956.1,8.52344823,5.160191928,4.164410304,6.79056673,5.658814504,6.311667134
PAIP1,13.53965629,12.75924513,9.19584322,10.57377486,14.03677794,9.159762813
NNT-AS1,6.683973079,4.60672231,5.792659057,4.559691919,4.997220324,3.893186219
NNT,6.828719234,5.377768077,5.575912045,7.65751187,9.557144815,7.662186684
FGF10,0.301948791,0.830280397,0.657548868,1.343210266,1.757565903,3.355227243
FGF10-AS1,0.176009256,0.719969552,0.643288,0.83666861,0.718037623,1.954694342
LINC02224,2.199428992,5.352669654,7.014442877,5.430106596,6.705119369,30.08273829
MRPS30-DT,6.604819854,4.259226065,7.480229465,7.082002478,10.00421578,13.63591692
AC093297.1,21.48569165,6.825802702,27.76676186,13.20642005,12.55612365,38.70052625
MRPS30,2.648061586,2.560469386,1.866764786,3.807967676,3.994545236,4.492950344
AC093297.2,3.467624548,4.729156377,1.966507392,1.804166692,3.288850702,2.817098593
AC114954.1,0.258706288,0.242514134,0,0.201903029,0.360541691,0.344354276
HCN1,3.628445883,2.924618035,2.105687527,26.60405227,39.66800369,12.44816393
AC122694.1,0,0.353217744,0,0.210048825,0,0.278636774
EMB,0.312309553,0.41203601,0.3269766,4.075821078,4.20898021,3.502687579
AC112187.3,0.594227328,0.487405858,0,0,0.362309052,0.38449143
PARP8,7.921325512,5.800410872,10.15548989,12.7082325,17.04986811,11.24687664
AC022433.1,0.486659169,0.635914713,1.000500661,0.126601691,0.071932892,0.106871779
AC022126.1,0.879363868,1.139671374,0.682154622,0.56653052,0.679377098,0.720971973
PELO,1.067733112,1.130892462,0.679437077,0.844116597,1.129548824,0.839811618
ITGA1,0.192831494,0.677092961,0.217627851,0.147941426,0.146666299,0.160721357
AC025180.1,0.400073844,1.171980139,0.612586523,0.156115497,0.121965423,0.310638621
ITGA2,2.64444707,1.960840327,1.996313059,0.476264962,0.490493774,0.552312006
MOCS2,3.176792685,4.197506344,2.2236585,1.589884373,2.744916073,1.24245111
AC008966.1,0.281580715,0.1689324,0.240560584,0.21682493,0.282019355,0.237096698
FST,1.850050779,5.223420086,1.120655265,1.572755844,2.438634822,0.604232753
NDUFS4,79.35212526,54.54295739,71.05746782,68.134042,78.77129598,66.11628173
LINC02105,0.466239903,0.90425884,0.706955595,0.363869196,0.282312751,0.366174544
AC025175.1,0.359354866,2.021179345,0,0.280452542,0.817987867,0.413366281
ARL15,73.63461755,74.49086025,67.59244972,154.1206281,174.2200069,100.9433278
AC025175.2,2.187508386,1.543706005,1.976297602,3.049949828,1.702411778,4.605664743
LINC01033,0.51840752,0.661225542,0.672658535,0.570395066,0.563763451,0.47510461
HSPB3,0.267796115,4.727826566,0.280372669,18.8097331,60.17382408,25.09035918
SNX18,2.3364547,2.489078684,2.111441319,5.971523321,5.14067213,5.035762963
AC016583.2,0.123093394,0.426939702,0.293833291,1.152794365,0.948655188,0.802840595
CDC20B,0.478580328,0.38543966,0.364147724,0.063126773,0.072332875,0.041869885
GPX8,2.809542062,4.705536475,2.908542404,0.491155948,0.584710381,0.380061937
AC026704.1,83.08455625,35.12360551,83.86303378,72.52102095,54.94374424,76.56193095
DHX29,9.476687901,9.579846087,7.854443338,16.69517487,13.57451248,17.75709589
MTREX,14.84482288,13.45467914,17.24065304,17.40231517,16.68966629,16.86126074
PLPP1,83.30514363,67.02127415,126.1676432,79.49836755,75.85908967,70.22375326
SLC38A9,7.604735857,6.304480064,6.080372138,10.83524355,10.81984674,10.60751849
DDX4,0.459055742,0.504517708,0.487243619,0.475624269,0.996032908,0.589961883
IL31RA,0.161756701,0.33894328,0.508059925,0,0,0.024626767
IL6ST,3.375941891,5.225736299,3.138699564,2.319095161,3.378122757,2.818960279
AC008892.1,19.52105394,12.102294,23.02715843,9.994730433,8.699880247,16.85473605
AC016596.1,0.463388283,0.409563282,0.548913098,0.165322833,0.090411066,0.109653126
ANKRD55,1.233606257,1.484041716,1.524017572,1.516327364,1.684810831,5.065896315
LINC01948,0.103249341,0.175650616,0.389153727,0.211893544,0.231292613,0.30483742
C5orf67,1.264379398,2.148253347,1.439587544,0.986763921,0.385455262,1.513502642
MAP3K1,7.508865615,6.697591705,8.558302388,5.074943512,3.754272512,7.858824037
AC008937.2,46.02141855,13.76839995,56.46605913,30.60557299,16.14341437,51.80087193
SETD9,1.956281409,1.404197347,2.429696522,1.465677469,1.483128342,2.33775328
MIER3,2.929067447,4.1950178,2.761614845,1.584153761,2.467549082,1.992550279
AC008937.3,0.99830191,0.885686073,0.940666798,0.639981703,0.730415049,1.051968553
AC016644.1,61.58878721,24.8086052,64.91983937,31.00853043,26.43086274,49.30278682
GPBP1,25.71199244,24.06320052,30.82678438,26.38866889,22.56616626,24.88339186
AC025470.2,0.145763678,0.422343311,0.316317255,1.241005565,1.499550748,1.961763708
ACTBL2,0,0,0,0,0,0.07860469
AC008780.1,0.276147601,0.156522306,0.225914185,1.052514203,0.545052855,1.097010514
AC008780.2,0.115847071,0.152034855,0,0.777533947,0.610274697,1.031424717
LINC02225,0,0,0,0,0,0.038553085
PLK2,2.217323404,2.488138803,0.622696416,4.646829659,5.344116989,3.423041071
LINC02108,0.255959406,0.263933095,0.353733694,0.259687053,0.249699482,0.556473408
RAB3C,4.129574197,3.271692009,1.59089415,8.341080115,9.630484148,5.781830345
AC016642.1,30.4795139,8.070218245,12.12706325,45.13126539,38.38708588,33.13003231
AC008852.1,0,0.314953421,0,0.419538762,0.786636416,0.417399122
PDE4D,29.10165752,51.19042935,24.98440989,94.52004373,147.6327177,93.06261268
